cluster_id	sim_ave	sim_min	sim_max	size	composed_go
cluster_2494	0.87124	0.79620	1.00000	6	GO:0004861;GO:0030332;GO:0051087;GO:0019903;GO:1990757;GO:0019901;GO:0031625;GO:0044877;GO:0060090;GO:0031072
cluster_2495	0.81174	0.67056	1.00000	10	GO:0046790;GO:0001849;GO:0030246;GO:0042802;GO:0005509
cluster_2496	0.97279	0.88284	1.00000	31	GO:0048039;GO:0008137
cluster_2497	0.88980	0.67994	1.00000	26	GO:0003697
cluster_2498	0.97103	0.72581	1.00000	19	GO:0003680
cluster_2499	0.90097	0.59309	1.00000	12	GO:0005246
cluster_2500	0.96064	0.84774	1.00000	14	GO:0004174
cluster_2501	0.90909	0.49827	1.00000	22	GO:0000386;GO:0030628
cluster_2502	1.00000	1.00000	1.00000	20	GO:0050242
cluster_2503	1.00000	1.00000	1.00000	3	GO:0047672
cluster_2504	0.81291	0.54177	1.00000	26	GO:0004729
cluster_2505	1.00000	1.00000	1.00000	21	GO:0033743;GO:0008113;GO:0033744
cluster_2506	0.98228	0.80041	1.00000	44	GO:0009036
cluster_2507	0.98416	0.80986	1.00000	24	GO:0070042
cluster_2508	1.00000	1.00000	1.00000	12	GO:0008694
cluster_2509	1.00000	1.00000	1.00000	63	GO:0004326;GO:0008764
cluster_2510	0.97719	0.85636	1.00000	17	GO:0051989;GO:0004109;GO:0051539
cluster_2511	0.96040	0.73280	1.00000	28	GO:0015093
cluster_2512	1.00000	1.00000	1.00000	26	GO:0004067
cluster_2513	1.00000	1.00000	1.00000	26	GO:0017150;GO:0050660;GO:0000049
cluster_2514	1.00000	1.00000	1.00000	27	GO:0141153;GO:0141152;GO:0051287
cluster_2515	0.94518	0.67942	1.00000	13	GO:0008758
cluster_2516	0.98384	0.75763	1.00000	30	GO:0052908
cluster_2517	0.97296	0.67608	1.00000	47	GO:0005506;GO:0009055
cluster_2518	0.93005	0.51279	1.00000	20	GO:0004852
cluster_2519	0.82251	0.52497	1.00000	19	GO:0016853
cluster_2520	1.00000	1.00000	1.00000	17	GO:0030270
cluster_2521	0.98286	0.89715	1.00000	12	GO:0004044
cluster_2522	0.95865	0.58960	1.00000	58	GO:0004655
cluster_2523	1.00000	1.00000	1.00000	21	GO:0035598
cluster_2524	0.86086	0.44282	1.00000	24	GO:0043546;GO:0030151
cluster_2525	1.00000	1.00000	1.00000	11	GO:0016994
cluster_2526	1.00000	1.00000	1.00000	13	GO:0050524
cluster_2527	1.00000	1.00000	1.00000	35	GO:0031071;GO:0030170
cluster_2528	0.98191	0.89149	1.00000	12	GO:0015446
cluster_2529	1.00000	1.00000	1.00000	18	GO:0004410
cluster_2530	0.97050	0.87006	1.00000	26	GO:0043885;GO:0050418;GO:0016151;GO:0004601;GO:0051539;GO:0005506
cluster_2531	1.00000	1.00000	1.00000	11	GO:0043884;GO:0043885;GO:0016151;GO:0016407;GO:0005506;GO:0051536
cluster_2532	0.97154	0.94315	1.00000	11	GO:0015658;GO:0015192;GO:0015175;GO:0016887
cluster_2533	0.81189	0.60573	1.00000	20	GO:0004638
cluster_2534	0.98633	0.88383	1.00000	17	GO:0016763;GO:0008270
cluster_2535	1.00000	1.00000	1.00000	11	GO:0009044
cluster_2536	0.98517	0.88132	1.00000	16	GO:0043895;GO:2001070;GO:0004556
cluster_2537	0.92149	0.80473	1.00000	20	GO:0031419;GO:0050897;GO:0008168
cluster_2538	1.00000	1.00000	1.00000	8	GO:0043852
cluster_2539	0.99925	0.97438	1.00000	68	GO:0102025;GO:0015419
cluster_2540	0.93596	0.61978	1.00000	56	GO:0004739
cluster_2541	0.97790	0.89717	1.00000	28	GO:0008728
cluster_2542	0.82774	0.62023	1.00000	10	GO:0160215;GO:0016788;GO:0016829;GO:0140101
cluster_2543	0.90959	0.61524	1.00000	24	GO:0061599
cluster_2544	0.99525	0.89308	1.00000	45	GO:0008834;GO:0030145;GO:0000287
cluster_2545	1.00000	1.00000	1.00000	26	GO:0003887;GO:0008408
cluster_2546	0.96238	0.56741	1.00000	23	GO:0004713
cluster_2547	0.47095	0.33563	1.00000	5	GO:0016614
cluster_2548	0.99167	0.91667	1.00000	20	GO:0140741;GO:0004810;GO:0000049;GO:0005524
cluster_2549	0.75000	0.75000	0.75000	2	GO:0008789
cluster_2550	0.99896	0.98958	1.00000	39	GO:0015415;GO:0016887
cluster_2551	0.97709	0.90182	1.00000	16	GO:0030975;GO:0030976
cluster_2552	0.86286	0.61415	1.00000	14	GO:1903981;GO:0015643;GO:0005504;GO:0030170;GO:0003677;GO:0140272;GO:0051087;GO:0140104;GO:0046872;GO:0042802
cluster_2553	0.95128	0.90852	1.00000	11	GO:0047179;GO:0003847;GO:0046982;GO:0042803
cluster_2554	0.96256	0.90141	1.00000	19	GO:0001515;GO:0031628
cluster_2555	0.82365	0.62245	1.00000	8	GO:0003755;GO:0005516;GO:0097718;GO:0044183;GO:0042802
cluster_2556	0.92537	0.77611	1.00000	6	GO:0004607
cluster_2557	0.87319	0.42899	1.00000	55	GO:0005178
cluster_2558	0.81324	0.55113	0.98076	6	GO:0030984;GO:0001849;GO:0031690;GO:0005540;GO:0097177;GO:0062153;GO:0003714;GO:0005080;GO:0004857;GO:0003729
cluster_2559	0.98229	0.73541	1.00000	36	GO:0008160;GO:0003755
cluster_2560	1.00000	1.00000	1.00000	14	GO:0016888;GO:0016779;GO:0003677;GO:0005198;GO:0000166;GO:0046872
cluster_2561	0.99274	0.74860	1.00000	74	GO:0005502;GO:0008020
cluster_2562	1.00000	1.00000	1.00000	39	GO:0005185
cluster_2563	0.99265	0.94342	1.00000	34	GO:0046923
cluster_2564	0.98298	0.91018	1.00000	20	GO:0008474
cluster_2565	0.84334	0.67390	1.00000	7	GO:0008696
cluster_2566	0.80072	0.60902	1.00000	19	GO:0008379
cluster_2567	0.89779	0.75062	1.00000	16	GO:0008106;GO:0005249;GO:0044325;GO:0015459
cluster_2568	0.62676	0.25228	1.00000	24	GO:0005515
cluster_2569	0.81095	0.60151	0.99631	7	GO:0045294;GO:0002162;GO:0008013;GO:0003779;GO:0031625;GO:0031267;GO:0005198;GO:0044877;GO:0045296;GO:0060090
cluster_2570	0.92857	0.75000	1.00000	7	GO:0046935
cluster_2571	0.97704	0.94412	1.00000	11	GO:0033782;GO:0008123;GO:0020037;GO:0005506;GO:0033783;GO:0008396
cluster_2572	0.94613	0.87654	1.00000	11	GO:0004925;GO:0017046;GO:0019955
cluster_2573	0.72226	0.35177	1.00000	12	GO:0001618;GO:0001786
cluster_2574	1.00000	1.00000	1.00000	17	GO:0005149;GO:0005125;GO:0005507
cluster_2575	0.97361	0.81528	1.00000	14	GO:0016630
cluster_2576	0.96244	0.92622	1.00000	11	GO:0103012;GO:0016730;GO:0051539;GO:0009055
cluster_2577	0.93712	0.53203	1.00000	20	GO:0004322;GO:0008199;GO:0020037
cluster_2578	0.99438	0.95223	1.00000	17	GO:0008794
cluster_2579	1.00000	1.00000	1.00000	34	GO:0008959
cluster_2580	0.97589	0.85518	1.00000	15	GO:0140223
cluster_2581	0.97578	0.82524	1.00000	48	GO:0017150;GO:0010181;GO:0050660;GO:0000049
cluster_2582	1.00000	1.00000	1.00000	31	GO:0003677
cluster_2583	1.00000	1.00000	1.00000	16	GO:0003849
cluster_2584	0.93789	0.70283	1.00000	13	GO:0039706;GO:0048019
cluster_2585	0.86589	0.58007	1.00000	21	GO:0005509;GO:0016853;GO:0005528;GO:0140096
cluster_2586	1.00000	1.00000	1.00000	13	GO:0001848;GO:0140311
cluster_2587	0.89671	0.75000	1.00000	17	GO:0030345
cluster_2588	0.80457	0.37951	1.00000	27	GO:0008887
cluster_2589	0.95066	0.83372	1.00000	13	GO:0102521
cluster_2590	0.80556	0.66667	1.00000	4	GO:0140691;GO:0004314
cluster_2591	0.75000	0.75000	0.75000	2	GO:0071443
cluster_2592	0.91305	0.65804	1.00000	16	GO:0005540
cluster_2593	0.92395	0.82352	1.00000	12	GO:0035255;GO:0005245;GO:0016247
cluster_2594	0.75556	0.52275	1.00000	13	GO:0005200;GO:0003682
cluster_2595	1.00000	1.00000	1.00000	11	GO:0000981;GO:0003677
cluster_2596	0.66383	0.27356	1.00000	20	GO:0035091;GO:0005102
cluster_2597	0.99847	0.98015	1.00000	26	GO:0004197;GO:0008236
cluster_2598	0.94566	0.87793	1.00000	11	GO:0008157;GO:0004864;GO:0061630
cluster_2599	0.95263	0.75000	1.00000	20	GO:0030354;GO:0031777
cluster_2600	1.00000	1.00000	1.00000	11	GO:0005129;GO:0008083;GO:0005125
cluster_2601	0.97928	0.86640	1.00000	13	GO:0018237;GO:0016151;GO:0003924;GO:0005525
cluster_2602	0.99773	0.98898	1.00000	11	GO:0005516;GO:0030246;GO:0004674;GO:0106310
cluster_2603	0.68970	0.53428	1.00000	10	GO:0140691
cluster_2604	0.96891	0.92228	1.00000	16	GO:0008179;GO:0003779
cluster_2605	1.00000	1.00000	1.00000	17	GO:0008806
cluster_2606	1.00000	1.00000	1.00000	40	GO:0016772
cluster_2607	0.88979	0.62030	1.00000	47	GO:0009678;GO:0004427
cluster_2608	0.97773	0.90450	1.00000	30	GO:0043365
cluster_2609	1.00000	1.00000	1.00000	16	GO:0008236;GO:0004175
cluster_2610	1.00000	1.00000	1.00000	11	GO:0042314
cluster_2611	1.00000	1.00000	1.00000	125	GO:0015416
cluster_2612	0.93107	0.69559	1.00000	18	GO:0004150
cluster_2613	0.75981	0.48149	1.00000	38	GO:0042166;GO:0022848;GO:0015464
cluster_2614	0.98891	0.93347	1.00000	12	GO:0030368
cluster_2615	0.82330	0.64211	1.00000	17	GO:0004772
cluster_2616	1.00000	1.00000	1.00000	26	GO:0046789
cluster_2617	1.00000	1.00000	1.00000	91	GO:0003677;GO:0005198;GO:0003723
cluster_2618	0.90806	0.72820	1.00000	24	GO:0008048
cluster_2619	1.00000	1.00000	1.00000	20	GO:0070186;GO:0005131
cluster_2620	0.91151	0.71174	1.00000	21	GO:0004169
cluster_2621	1.00000	1.00000	1.00000	18	GO:0008270;GO:0003735;GO:0003723
cluster_2622	0.72645	0.47662	1.00000	20	GO:0003960;GO:0003730;GO:0070402;GO:0008270;GO:0042802;GO:0008753;GO:0016628
cluster_2623	0.94286	0.74969	1.00000	13	GO:0017150;GO:0106414;GO:0050660
cluster_2624	0.93570	0.42899	1.00000	27	GO:0000224
cluster_2625	0.90753	0.72235	1.00000	18	GO:0033699;GO:1990165;GO:0120108;GO:0003725;GO:0030983;GO:0003697
cluster_2626	0.98693	0.88234	1.00000	18	GO:0141133;GO:0004164
cluster_2627	0.70782	0.45572	1.00000	28	GO:0038024;GO:0005509;GO:0071813;GO:0038025;GO:0042562;GO:0001540;GO:0005515
cluster_2628	0.84187	0.44025	1.00000	28	GO:0051219
cluster_2629	0.94590	0.75899	1.00000	18	GO:0043176
cluster_2630	1.00000	1.00000	1.00000	16	GO:0008191
cluster_2631	0.99700	0.96251	1.00000	25	GO:0005136;GO:0005125;GO:0008083
cluster_2632	0.99545	0.93860	1.00000	27	GO:0033897
cluster_2633	0.97414	0.75549	1.00000	19	GO:0042283
cluster_2634	0.84532	0.54778	1.00000	21	GO:0019887;GO:0019209;GO:0016301;GO:0016773;GO:0015144;GO:0022804;GO:0140096
cluster_2635	1.00000	1.00000	1.00000	15	GO:0004097
cluster_2636	0.98980	0.93882	1.00000	12	GO:0004412;GO:0004072;GO:0070403;GO:0050661
cluster_2637	1.00000	1.00000	1.00000	11	GO:0043770
cluster_2638	0.99072	0.94615	1.00000	16	GO:0008713
cluster_2639	1.00000	1.00000	1.00000	3	GO:0018805
cluster_2640	NA	NA	NA	1	GO:0031402;GO:0005248
cluster_2641	0.92478	0.76858	1.00000	7	GO:0008488
cluster_2642	0.68302	0.36801	1.00000	35	GO:0005246;GO:0005509;GO:0010856;GO:0072542;GO:0043539;GO:0005515;GO:0030235;GO:0008200;GO:0008139
cluster_2643	0.80619	0.67295	1.00000	8	GO:1990422;GO:0036524;GO:0045340;GO:0036470;GO:0036478;GO:0016684;GO:0044388;GO:0016532;GO:0019826;GO:0055105
cluster_2644	1.00000	1.00000	1.00000	20	GO:0004308;GO:0046789
cluster_2645	1.00000	1.00000	1.00000	25	GO:0140818;GO:1990817;GO:0008174;GO:0003968;GO:0003724;GO:0008234;GO:0005525;GO:0016887;GO:0003723;GO:0005524
cluster_2646	0.90556	0.62500	1.00000	27	GO:0005483;GO:0019905
cluster_2647	1.00000	1.00000	1.00000	12	GO:0001515
cluster_2648	1.00000	1.00000	1.00000	10	GO:0043834
cluster_2649	1.00000	1.00000	1.00000	11	GO:0043791
cluster_2650	1.00000	1.00000	1.00000	20	GO:0008270;GO:0003677;GO:0003723
cluster_2651	0.82485	0.65726	1.00000	14	GO:0003712;GO:0098772
cluster_2652	0.98445	0.96607	1.00000	13	GO:0004378;GO:0102704
cluster_2653	0.95000	0.75000	1.00000	10	GO:0017159
cluster_2654	0.90811	0.76154	1.00000	15	GO:0015016;GO:0019213
cluster_2655	0.95476	0.75000	1.00000	21	GO:0000772
cluster_2656	0.95061	0.79508	1.00000	13	GO:0005174;GO:0005164;GO:0043539;GO:0005125;GO:0005178
cluster_2657	0.75765	0.47366	1.00000	18	GO:0016791;GO:0005506;GO:0140994;GO:0098641;GO:0008157;GO:0043021
cluster_2658	0.96148	0.88066	1.00000	14	GO:0030058;GO:0052876
cluster_2659	0.95127	0.73865	1.00000	18	GO:0090524;GO:0071949
cluster_2660	0.94630	0.87633	1.00000	17	GO:0030346;GO:0004784;GO:0005507;GO:0051087;GO:0008270;GO:0031267;GO:0042803
cluster_2661	1.00000	1.00000	1.00000	28	GO:0008811
cluster_2662	0.96292	0.85263	1.00000	25	GO:0034071
cluster_2663	0.81736	0.56306	1.00000	18	GO:0004553;GO:0061783;GO:0042802
cluster_2664	0.95501	0.76058	1.00000	20	GO:0004461;GO:0003796;GO:0005509
cluster_2665	0.95218	0.79836	1.00000	23	GO:0008289;GO:0015078;GO:0005524
cluster_2666	0.76175	0.76175	0.76175	2	GO:0047575
cluster_2667	0.77302	0.57460	1.00000	19	GO:0004332;GO:0070061;GO:0005515;GO:0061609
cluster_2668	1.00000	1.00000	1.00000	12	GO:0004049;GO:0004425;GO:0004640
cluster_2669	0.84959	0.70286	1.00000	7	GO:0019862;GO:0004867;GO:0042803;GO:0020037;GO:0098633;GO:0035374;GO:0016491;GO:0030246;GO:0016209
cluster_2670	0.94811	0.83954	1.00000	48	GO:0005159;GO:0008083;GO:0005179;GO:0043539;GO:0005178
cluster_2671	1.00000	1.00000	1.00000	11	GO:0005135;GO:0008083;GO:0005125
cluster_2672	0.73868	0.52454	1.00000	19	GO:0015026
cluster_2673	0.88308	0.63567	1.00000	47	GO:0030881;GO:0042605;GO:0005102;GO:0046977;GO:0062061;GO:0071889;GO:0051087;GO:0048018;GO:0042803
cluster_2674	0.99390	0.84447	1.00000	51	GO:0019825;GO:0005344;GO:0020037;GO:0005506
cluster_2675	0.98148	0.92674	1.00000	34	GO:0031721;GO:0019825;GO:0005344;GO:0020037
cluster_2676	1.00000	1.00000	1.00000	15	GO:0019825;GO:0005344;GO:0020037;GO:0005506;GO:0016491
cluster_2677	1.00000	1.00000	1.00000	32	GO:0005344
cluster_2678	1.00000	1.00000	1.00000	31	GO:0030527;GO:0046982;GO:0044877;GO:0003677
cluster_2679	1.00000	1.00000	1.00000	12	GO:0046872
cluster_2680	1.00000	1.00000	1.00000	26	GO:0008270
cluster_2681	1.00000	1.00000	1.00000	5	GO:0140073
cluster_2682	1.00000	1.00000	1.00000	43	GO:0005213
cluster_2683	0.67366	0.67366	0.67366	2	GO:0047154
cluster_2684	1.00000	1.00000	1.00000	15	GO:0005198;GO:0046872
cluster_2685	1.00000	1.00000	1.00000	18	GO:0039660
cluster_2686	1.00000	1.00000	1.00000	25	GO:0008270;GO:0005198;GO:0003676
cluster_2687	0.93766	0.77882	1.00000	32	GO:0046789;GO:0004308;GO:0042802
cluster_2688	1.00000	1.00000	1.00000	37	GO:0008270;GO:0003677;GO:0005198
cluster_2689	0.98611	0.94391	1.00000	15	GO:0044548;GO:0005104;GO:0005178;GO:0008201;GO:0008083
cluster_2690	0.79484	0.62358	1.00000	23	GO:0015097
cluster_2691	1.00000	1.00000	1.00000	18	GO:0004644
cluster_2692	1.00000	1.00000	1.00000	42	GO:0004129;GO:0005507
cluster_2693	0.97686	0.77642	1.00000	30	GO:0001070
cluster_2694	0.83240	0.56783	1.00000	14	GO:0070728
cluster_2695	1.00000	1.00000	1.00000	12	GO:0003677;GO:0016787;GO:0016740
cluster_2696	0.71587	0.71587	0.71587	2	GO:0070567;GO:0000287
cluster_2697	1.00000	1.00000	1.00000	11	GO:0047605
cluster_2698	0.81780	0.52519	1.00000	9	GO:0030234;GO:0008324;GO:0005216;GO:0016874;GO:0140311;GO:0016675;GO:0022834;GO:0015453;GO:0140677;GO:0022853
cluster_2699	0.79929	0.66667	1.00000	10	GO:0097110
cluster_2700	0.98573	0.89294	1.00000	15	GO:0008236
cluster_2701	0.92414	0.81815	1.00000	19	GO:0047938;GO:0004347;GO:0048029;GO:0005125;GO:0031625;GO:0097367;GO:0008083
cluster_2702	0.85161	0.44968	1.00000	29	GO:0031405
cluster_2703	1.00000	1.00000	1.00000	37	GO:0015473
cluster_2704	1.00000	1.00000	1.00000	21	GO:0047646
cluster_2705	1.00000	1.00000	1.00000	33	GO:0047372;GO:0045735;GO:0004620
cluster_2706	0.99287	0.87164	1.00000	36	GO:0015408
cluster_2707	0.71636	0.28709	1.00000	14	GO:0016616
cluster_2708	1.00000	1.00000	1.00000	10	GO:0018836
cluster_2709	0.86553	0.62999	1.00000	11	GO:0016907;GO:0004435
cluster_2710	0.64224	0.46372	1.00000	5	GO:0005509;GO:0005518;GO:0002020;GO:0031406
cluster_2711	0.98503	0.96341	1.00000	12	GO:0004767;GO:0004620
cluster_2712	0.99995	0.99809	1.00000	73	GO:0015412
cluster_2713	1.00000	1.00000	1.00000	16	GO:0015159;GO:0015288
cluster_2714	1.00000	1.00000	1.00000	11	GO:0051537;GO:0048038;GO:0003954
cluster_2715	1.00000	1.00000	1.00000	21	GO:0036009
cluster_2716	0.99798	0.99697	1.00000	3	GO:0140771
cluster_2717	1.00000	1.00000	1.00000	18	GO:0052636
cluster_2718	0.71872	0.52277	1.00000	13	GO:0042802;GO:0000287;GO:0046983;GO:0031072;GO:0019838
cluster_2719	0.79630	0.51432	1.00000	11	GO:0030151
cluster_2720	0.97619	0.83333	1.00000	14	GO:0008959
cluster_2721	1.00000	1.00000	1.00000	16	GO:0160141
cluster_2722	0.97494	0.84902	1.00000	23	GO:1902670
cluster_2723	1.00000	1.00000	1.00000	12	GO:0070678
cluster_2724	1.00000	1.00000	1.00000	20	GO:0097163
cluster_2725	1.00000	1.00000	1.00000	87	GO:0042277;GO:0003755
cluster_2726	0.78246	0.39114	1.00000	20	GO:0005319
cluster_2727	0.98686	0.97420	1.00000	11	GO:0004190;GO:0008047
cluster_2728	0.81214	0.59314	1.00000	12	GO:0061598
cluster_2729	0.96945	0.81668	1.00000	12	GO:0003700;GO:0003723;GO:0000166
cluster_2730	0.78721	0.50000	1.00000	6	GO:0004888;GO:0022857
cluster_2731	0.96894	0.71090	1.00000	19	GO:0106331;GO:0106330;GO:0046789
cluster_2732	0.99494	0.96711	1.00000	13	GO:0003755;GO:0061630
cluster_2733	0.94417	0.69249	1.00000	12	GO:0072320;GO:0005229;GO:0005509
cluster_2734	1.00000	1.00000	1.00000	18	GO:0031731
cluster_2735	0.95873	0.83333	1.00000	15	GO:0045735;GO:0090729
cluster_2736	0.87936	0.62274	1.00000	8	GO:0016168;GO:0003729
cluster_2737	0.94688	0.65683	1.00000	14	GO:0048019
cluster_2738	1.00000	1.00000	1.00000	19	GO:0004409
cluster_2739	1.00000	1.00000	1.00000	14	GO:0160215;GO:0016788
cluster_2740	1.00000	1.00000	1.00000	14	GO:0019702
cluster_2741	1.00000	1.00000	1.00000	2	GO:0050199
cluster_2742	1.00000	1.00000	1.00000	172	GO:0033038;GO:0004930
cluster_2743	0.99119	0.95155	1.00000	11	GO:0050421;GO:0005507
cluster_2744	0.91696	0.68514	1.00000	14	GO:0046857
cluster_2745	0.97899	0.81251	1.00000	20	GO:1904399;GO:0016018;GO:0005178;GO:0003755
cluster_2746	0.97104	0.93344	1.00000	11	GO:0035804;GO:0032190
cluster_2747	0.87512	0.68583	1.00000	10	GO:0030159;GO:0051020;GO:0003924;GO:0044877;GO:0047391;GO:0008092
cluster_2748	1.00000	1.00000	1.00000	13	GO:0022869
cluster_2749	0.93532	0.78293	1.00000	35	GO:0046961
cluster_2750	0.75894	0.50000	1.00000	5	GO:0010698
cluster_2751	0.83323	0.56956	1.00000	14	GO:0047631;GO:0035529;GO:0047884;GO:0000210
cluster_2752	0.95982	0.86741	1.00000	12	GO:0047355
cluster_2753	1.00000	1.00000	1.00000	13	GO:0046905;GO:0051996;GO:0004311
cluster_2754	0.95524	0.91547	1.00000	12	GO:0050454;GO:0016151;GO:0050660;GO:0051536;GO:0008901;GO:0052592
cluster_2755	1.00000	1.00000	1.00000	12	GO:0050304;GO:0004129;GO:0005507;GO:0005509
cluster_2756	1.00000	1.00000	1.00000	2	GO:0008805
cluster_2757	0.98000	0.75000	1.00000	25	GO:0101006
cluster_2758	1.00000	1.00000	1.00000	13	GO:0005173;GO:0008083;GO:0005125
cluster_2759	0.97108	0.84092	1.00000	11	GO:0016166
cluster_2760	0.84639	0.48179	1.00000	8	GO:0046978;GO:0015433;GO:0046980;GO:0046979;GO:0023029;GO:0042605;GO:0042288;GO:0043531;GO:0016887;GO:0042803
cluster_2761	1.00000	1.00000	1.00000	12	GO:0005351;GO:0004713
cluster_2762	0.97769	0.83271	1.00000	15	GO:0052621;GO:0000155
cluster_2763	1.00000	1.00000	1.00000	22	GO:0004399;GO:0051287
cluster_2764	1.00000	1.00000	1.00000	2	GO:0060241
cluster_2765	0.93911	0.66667	1.00000	18	GO:0008442
cluster_2766	0.83333	0.75000	1.00000	3	GO:0050355
cluster_2767	0.83333	0.83333	0.83333	2	GO:0051381;GO:0004969
cluster_2768	0.79662	0.38886	1.00000	14	GO:0001671;GO:0051117
cluster_2769	1.00000	1.00000	1.00000	18	GO:0034513
cluster_2770	0.94773	0.75000	1.00000	11	GO:0031369;GO:0005085;GO:0003743
cluster_2771	0.99931	0.99203	1.00000	23	GO:0102264;GO:0102266;GO:0010181;GO:0050660;GO:0000049
cluster_2772	1.00000	1.00000	1.00000	11	GO:0004176;GO:0004222;GO:0008270
cluster_2773	0.99165	0.88357	1.00000	31	GO:0015413;GO:0016151;GO:0016887
cluster_2774	NA	NA	NA	1	GO:1990856
cluster_2775	0.88062	0.54942	1.00000	15	GO:0004485
cluster_2776	1.00000	1.00000	1.00000	21	GO:0019843
cluster_2777	1.00000	1.00000	1.00000	16	GO:0008425
cluster_2778	0.91931	0.75344	1.00000	11	GO:0052588
cluster_2779	0.87438	0.62808	1.00000	9	GO:0008767
cluster_2780	1.00000	1.00000	1.00000	11	GO:0015218
cluster_2781	0.91580	0.74628	1.00000	12	GO:0052845;GO:0052847;GO:0052848;GO:0016791;GO:0052840
cluster_2782	1.00000	1.00000	1.00000	14	GO:0047847;GO:0004850;GO:0004645;GO:0009032
cluster_2783	0.73767	0.73767	0.73767	2	GO:0106254
cluster_2784	NA	NA	NA	1	GO:0062060
cluster_2785	0.80986	0.64732	1.00000	6	GO:0005521
cluster_2786	1.00000	1.00000	1.00000	19	GO:0043801;GO:0033982;GO:0004590
cluster_2787	1.00000	1.00000	1.00000	11	GO:0034511
cluster_2788	1.00000	1.00000	1.00000	26	GO:0015438
cluster_2789	0.99398	0.81341	1.00000	62	GO:0008834
cluster_2790	0.96950	0.93344	1.00000	24	GO:0051751;GO:0004376
cluster_2791	1.00000	1.00000	1.00000	3	GO:0050198
cluster_2792	0.82219	0.70308	1.00000	4	GO:0045294;GO:0008013;GO:0045296
cluster_2793	1.00000	1.00000	1.00000	20	GO:0160140
cluster_2794	0.94807	0.72365	1.00000	28	GO:0051059
cluster_2795	0.97681	0.91352	1.00000	14	GO:0032795;GO:0031748;GO:0097110;GO:0046982;GO:0019901;GO:0030674;GO:0042803
cluster_2796	1.00000	1.00000	1.00000	2	GO:0031530
cluster_2797	1.00000	1.00000	1.00000	14	GO:0008743
cluster_2798	1.00000	1.00000	1.00000	2	GO:0000384
cluster_2799	0.99829	0.98802	1.00000	14	GO:0003887;GO:0008408;GO:0004386;GO:0016818;GO:0003677;GO:0005524
cluster_2800	0.94454	0.83840	1.00000	27	GO:0008527;GO:0015276
cluster_2801	0.90724	0.76600	1.00000	12	GO:0016817
cluster_2802	0.81444	0.62887	1.00000	4	GO:0043008
cluster_2803	1.00000	1.00000	1.00000	14	GO:0042586
cluster_2804	0.81162	0.81162	0.81162	2	GO:1901515
cluster_2805	0.96618	0.86692	1.00000	14	GO:0004712;GO:0004674;GO:0106310;GO:0016887;GO:0000287;GO:0003677;GO:0005524
cluster_2806	1.00000	1.00000	1.00000	28	GO:0090588;GO:0008982
cluster_2807	1.00000	1.00000	1.00000	36	GO:0140825
cluster_2808	0.98231	0.95577	1.00000	5	GO:0034013
cluster_2809	1.00000	1.00000	1.00000	3	GO:0004089
cluster_2810	1.00000	1.00000	1.00000	12	GO:0097001;GO:0120013
cluster_2811	1.00000	1.00000	1.00000	15	GO:0034597
cluster_2812	1.00000	1.00000	1.00000	72	GO:0034040;GO:0015421
cluster_2813	1.00000	1.00000	1.00000	12	GO:0015279
cluster_2814	NA	NA	NA	1	GO:0008111
cluster_2815	0.89259	0.62500	1.00000	10	GO:0038198;GO:0010011;GO:0000822
cluster_2816	1.00000	1.00000	1.00000	14	GO:0071567
cluster_2817	0.98336	0.91037	1.00000	12	GO:0051537;GO:0016651
cluster_2818	1.00000	1.00000	1.00000	2	GO:1901238
cluster_2819	0.92857	0.75000	1.00000	7	GO:0043184
cluster_2820	0.98558	0.90697	1.00000	13	GO:0030247;GO:0106310;GO:0004674;GO:0005509
cluster_2821	1.00000	1.00000	1.00000	12	GO:0050291
cluster_2822	NA	NA	NA	1	GO:0000155
cluster_2823	0.75803	0.75803	0.75803	2	GO:0044547;GO:1904931
cluster_2824	0.99356	0.95493	1.00000	14	GO:0019003;GO:0005509;GO:0003924;GO:0005525;GO:0016887;GO:0000287
cluster_2825	1.00000	1.00000	1.00000	3	GO:1904841
cluster_2826	0.93622	0.85923	1.00000	13	GO:0140035
cluster_2827	0.98256	0.96168	1.00000	13	GO:1990595;GO:0004985;GO:0042923;GO:0016493;GO:0038182
cluster_2828	0.88258	0.67937	1.00000	24	GO:0070034;GO:0030515
cluster_2829	1.00000	1.00000	1.00000	11	GO:0050071
cluster_2830	1.00000	1.00000	1.00000	4	GO:0009030
cluster_2831	1.00000	1.00000	1.00000	2	GO:0030794
cluster_2832	0.88889	0.83333	1.00000	3	GO:0005112;GO:0030246;GO:0004653
cluster_2833	1.00000	1.00000	1.00000	2	GO:0001730;GO:0003725
cluster_2834	1.00000	1.00000	1.00000	5	GO:0030775
cluster_2835	0.78751	0.66667	1.00000	5	GO:0030305;GO:0045545
cluster_2836	1.00000	1.00000	1.00000	2	GO:0050235
cluster_2837	0.78715	0.68072	1.00000	3	GO:0002151;GO:0010521;GO:0034046;GO:0008266
cluster_2838	0.95032	0.87580	1.00000	5	GO:0050333
